Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count
29483,87341.0,36.4,61533.0,29370.0,11527.0
29485,60028.0,35.9,66952.0,30773.0,4874.0
29487,2910.0,50.4,56250.0,36100.0,554.0
29488,21326.0,40.6,36007.0,19918.0,4252.0
29492,13546.0,38.6,109143.0,61601.0,444.0
29493,193.0,42.2,56563.0,24347.0,61.0
29501,46130.0,39.1,51455.0,31808.0,6454.0
29505,25016.0,40.6,55340.0,29013.0,3104.0
29506,20424.0,35.0,36220.0,18402.0,4733.0
29510,10094.0,40.8,34040.0,22332.0,2483.0
29511,5432.0,41.0,56326.0,25960.0,750.0
29512,17771.0,39.0,32858.0,16580.0,3908.0
29516,1028.0,32.2,35625.0,16321.0,314.0
29518,1024.0,47.3,28804.0,17991.0,276.0
29519,451.0,40.1,18571.0,12204.0,226.0
29520,13689.0,45.0,41775.0,23193.0,2738.0
29525,2111.0,41.5,33971.0,20704.0,687.0
29526,48220.0,39.3,48536.0,23539.0,7213.0
29527,26514.0,40.7,42811.0,20158.0,5303.0
29530,2376.0,39.3,42177.0,21007.0,458.0
29532,20433.0,42.0,32673.0,21318.0,4367.0
29536,16822.0,36.7,30857.0,17084.0,5639.0
29540,4527.0,40.2,29389.0,16523.0,956.0
29541,9602.0,40.7,50013.0,27320.0,1259.0
29543,663.0,46.8,-666666666.0,19747.0,219.0
29544,5576.0,38.7,42044.0,21831.0,982.0
29545,1626.0,36.8,28792.0,14996.0,508.0
29546,2832.0,47.3,35741.0,18354.0,539.0
29547,3093.0,32.4,29712.0,18237.0,1036.0
29550,32661.0,40.9,47651.0,25635.0,6008.0
29554,9368.0,42.2,29848.0,18086.0,2908.0
29555,5760.0,35.8,45977.0,23198.0,1211.0
29556,11690.0,40.8,31038.0,18411.0,3194.0
29560,13487.0,38.2,40120.0,19638.0,4046.0
29563,2074.0,54.6,27772.0,18285.0,735.0
29564,997.0,42.9,37250.0,18260.0,209.0
29565,7483.0,36.1,32000.0,16721.0,1994.0
29566,17497.0,56.1,55484.0,32482.0,1823.0
29567,389.0,53.0,28036.0,49139.0,71.0
29568,16130.0,49.3,44059.0,24578.0,2837.0
29569,17297.0,42.6,36325.0,19902.0,4267.0
29570,3538.0,45.6,28917.0,17333.0,968.0
29571,14794.0,40.8,32166.0,21571.0,3212.0
29572,9672.0,55.4,53918.0,51563.0,1127.0
29574,10696.0,40.2,31334.0,19386.0,2609.0
29575,18928.0,54.2,54624.0,31753.0,1506.0
29576,32384.0,60.0,59707.0,35305.0,2760.0
29577,32296.0,44.1,41760.0,28718.0,7157.0
29579,42703.0,40.4,58553.0,30283.0,4309.0
29580,1322.0,49.8,35313.0,17871.0,296.0
29581,4459.0,40.9,37759.0,20708.0,723.0
29582,16656.0,57.6,59040.0,40198.0,1860.0
29583,5586.0,42.7,39907.0,26756.0,1124.0
29584,2254.0,38.3,46641.0,21792.0,606.0
29585,14956.0,59.6,74911.0,48240.0,1518.0
29588,48075.0,42.4,51764.0,26239.0,7369.0
29590,3462.0,37.2,32813.0,13009.0,692.0
29591,4851.0,43.2,33895.0,20850.0,995.0
29592,739.0,46.8,21696.0,13458.0,246.0
29593,1525.0,48.7,28152.0,18947.0,300.0
29594,116.0,65.0,-666666666.0,12928.0,51.0
29596,2181.0,48.3,45294.0,22446.0,365.0
29601,12438.0,39.6,50296.0,46386.0,2220.0
29605,37168.0,35.8,51519.0,35700.0,6835.0
29607,41273.0,35.6,60823.0,37042.0,4571.0
29609,29701.0,38.0,55077.0,33947.0,4416.0
29611,30257.0,34.9,35267.0,17749.0,8866.0
29613,1907.0,20.0,-666666666.0,4266.0,0.0
29614,2009.0,20.7,28906.0,6112.0,28.0
29615,37823.0,38.4,62623.0,41817.0,3119.0
29617,29019.0,37.9,40793.0,23732.0,5202.0
29620,13086.0,44.9,39409.0,23606.0,2335.0
29621,41237.0,43.2,61599.0,33397.0,4241.0
29624,15390.0,38.5,27107.0,16577.0,4490.0
29625,28396.0,40.2,46921.0,26476.0,3973.0
29626,12651.0,43.1,48406.0,28031.0,2195.0
29627,19709.0,39.5,46710.0,23185.0,3950.0
29628,2198.0,41.1,25000.0,20881.0,661.0
29630,16185.0,28.4,32775.0,22909.0,4204.0
29631,15301.0,24.2,44375.0,29862.0,5717.0
29634,5121.0,19.3,-666666666.0,3737.0,42.0
29635,1279.0,58.1,52188.0,29512.0,145.0
29638,3349.0,41.4,48161.0,23445.0,504.0
29639,1702.0,23.4,57625.0,17453.0,229.0
29640,30757.0,40.6,48611.0,24391.0,4658.0
29642,33525.0,40.7,70526.0,32589.0,1804.0
29643,2458.0,53.6,64864.0,38240.0,91.0
29644,21951.0,36.9,61645.0,26302.0,3198.0
29645,9525.0,40.3,50270.0,24098.0,1597.0
29646,28197.0,38.0,34656.0,20178.0,7467.0
29649,26906.0,39.1,49377.0,28882.0,4055.0
29650,35253.0,39.7,79347.0,39364.0,1859.0
29651,47994.0,40.9,60646.0,31678.0,4437.0
29653,4186.0,47.6,46506.0,28008.0,451.0
29654,9125.0,44.0,47578.0,25349.0,1149.0
29655,6677.0,46.4,42770.0,24003.0,1007.0
29657,15230.0,40.9,51920.0,26987.0,1555.0
29658,482.0,46.5,44046.0,32757.0,15.0
29659,86.0,48.7,25521.0,17694.0,33.0
29661,5707.0,46.0,51518.0,22220.0,836.0
29662,15547.0,41.3,63174.0,30521.0,1294.0
29664,1866.0,51.7,49931.0,33242.0,112.0
29665,191.0,35.5,45268.0,17170.0,26.0
29666,6381.0,47.2,50625.0,27632.0,937.0
29667,285.0,42.5,41429.0,25731.0,54.0
29669,12217.0,43.8,49912.0,24254.0,1472.0
29670,9872.0,37.9,57746.0,26701.0,1392.0
29671,17936.0,42.7,51398.0,24859.0,1699.0
29672,12356.0,53.5,59638.0,41477.0,1476.0
29673,29289.0,38.9,56875.0,27401.0,3455.0
29676,5463.0,61.3,72925.0,57426.0,412.0
29678,23079.0,39.8,46130.0,25093.0,4758.0
29680,33931.0,38.3,77915.0,33901.0,1622.0
29681,60303.0,38.6,86051.0,37905.0,2697.0
29682,3670.0,44.9,60250.0,29378.0,510.0
29683,321.0,40.6,46550.0,22189.0,25.0
29684,4138.0,38.8,43719.0,20930.0,750.0
29685,1849.0,57.2,66020.0,58631.0,111.0
29686,1164.0,43.6,67556.0,28980.0,227.0
29687,42219.0,39.3,59663.0,29382.0,3611.0
29689,4001.0,47.9,52500.0,31555.0,343.0
29690,23318.0,37.0,54307.0,26054.0,2659.0
29691,11672.0,39.2,40371.0,19825.0,3053.0
29692,4938.0,38.1,40072.0,21768.0,1249.0
29693,13771.0,45.2,42140.0,23436.0,2796.0
29696,5146.0,44.8,57483.0,29833.0,482.0
29697,13794.0,36.9,53287.0,24048.0,1856.0
29702,10841.0,41.0,32342.0,19450.0,2040.0
29704,3488.0,44.5,53478.0,28439.0,814.0
29706,19244.0,41.9,40974.0,21874.0,3560.0
29707,32229.0,42.8,86052.0,42204.0,1441.0
29708,36402.0,38.3,114070.0,49537.0,773.0
29709,6640.0,42.7,47703.0,23101.0,796.0
29710,36944.0,42.0,70345.0,35223.0,3512.0
29712,2246.0,39.0,52835.0,30890.0,291.0
29714,2991.0,43.1,44254.0,21468.0,665.0
29715,34429.0,38.0,83130.0,36346.0,2353.0
29717,1606.0,36.3,49861.0,25331.0,129.0
29718,4365.0,41.5,45015.0,18880.0,832.0
29720,47626.0,41.4,42927.0,25749.0,8911.0
29724,38.0,17.4,-666666666.0,,38.0
29726,1693.0,48.4,51667.0,24598.0,201.0
29727,1776.0,39.7,34461.0,17933.0,465.0
29728,9552.0,35.4,34260.0,20516.0,2228.0
29729,2203.0,47.8,43826.0,23733.0,410.0
29730,55858.0,36.1,48208.0,26052.0,9180.0
29732,59059.0,39.8,64342.0,34127.0,5263.0
29733,1816.0,19.3,-666666666.0,4206.0,0.0
29741,2340.0,49.3,49938.0,22766.0,295.0
29742,2502.0,46.0,45602.0,24458.0,437.0
29743,931.0,37.1,43854.0,22337.0,252.0
29745,31142.0,40.4,55536.0,29726.0,4801.0
29801,27764.0,39.7,43655.0,24807.0,4772.0
29803,38482.0,48.6,65567.0,36348.0,3042.0
29805,6189.0,46.2,65473.0,30201.0,472.0
29809,2439.0,40.3,43340.0,24769.0,434.0
29810,4040.0,46.1,22688.0,17181.0,1206.0
29812,11482.0,40.8,35742.0,21148.0,2680.0
29816,885.0,37.0,23095.0,13417.0,453.0
29817,4309.0,44.5,39293.0,19426.0,1106.0
29819,1892.0,39.9,42589.0,18693.0,417.0
29821,1702.0,43.1,55521.0,28061.0,175.0
29824,8651.0,45.0,43359.0,21250.0,1235.0
29826,147.0,54.6,17009.0,18559.0,29.0
29827,4103.0,39.9,40848.0,17097.0,579.0
29828,724.0,49.1,33555.0,27511.0,251.0
29829,12237.0,35.4,53212.0,26123.0,1964.0
29831,4401.0,45.1,44578.0,23286.0,620.0
29832,5198.0,43.0,35147.0,22921.0,1216.0
29834,2041.0,35.2,32438.0,16791.0,452.0
29835,6133.0,59.9,42170.0,26780.0,864.0
29836,412.0,63.4,43450.0,20881.0,53.0
29838,329.0,58.3,64904.0,54079.0,18.0
29840,233.0,60.8,-666666666.0,20944.0,26.0
29841,32622.0,39.5,52516.0,27730.0,5371.0
29842,7395.0,40.9,41433.0,20642.0,1162.0
29843,1347.0,44.1,32308.0,19098.0,403.0
29844,121.0,57.4,75625.0,38585.0,7.0
29845,901.0,59.1,36250.0,39330.0,168.0
29847,5289.0,36.7,40786.0,25911.0,691.0
29848,813.0,49.5,42773.0,22035.0,202.0
29849,472.0,27.5,38194.0,11669.0,103.0
29850,165.0,33.3,-666666666.0,12027.0,0.0
29851,7504.0,39.1,46149.0,24004.0,1378.0
29853,6139.0,38.0,31598.0,18903.0,2278.0
29856,3239.0,37.3,39306.0,20858.0,1203.0
29860,16125.0,42.3,77875.0,36776.0,1327.0
29899,1083.0,44.0,-666666666.0,1437.0,0.0
29902,15631.0,40.5,59208.0,33565.0,2139.0
29904,761.0,20.9,-666666666.0,22209.0,0.0
29905,2723.0,19.8,78750.0,16031.0,0.0
29906,27096.0,28.1,51346.0,22890.0,3999.0
29907,14949.0,36.9,73051.0,32332.0,1245.0
29909,19419.0,69.6,72744.0,48277.0,855.0
29910,41697.0,39.5,74489.0,37476.0,3193.0
29911,1591.0,38.3,35139.0,19032.0,120.0
29912,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
29915,444.0,66.3,137813.0,105053.0,0.0
29916,1954.0,37.2,65492.0,24449.0,205.0
29918,5958.0,36.9,27981.0,15538.0,1435.0
29920,11586.0,54.3,51467.0,31209.0,1957.0
29921,178.0,57.9,32083.0,16644.0,26.0
29922,872.0,39.4,29044.0,16243.0,251.0
29923,315.0,49.4,19423.0,11759.0,72.0
29924,4189.0,42.2,34527.0,21112.0,640.0
29926,26377.0,56.4,82994.0,49101.0,2926.0
29927,9829.0,34.9,43855.0,22531.0,2455.0
29928,16347.0,63.4,88614.0,71479.0,1133.0
29929,789.0,49.8,31107.0,21108.0,60.0
29932,144.0,33.1,19148.0,14178.0,90.0
29934,1004.0,44.3,37746.0,19778.0,206.0
29935,4513.0,33.7,44646.0,24292.0,638.0
29936,13476.0,40.9,43191.0,23321.0,2080.0
29939,433.0,39.4,32083.0,17100.0,156.0
29940,4025.0,45.0,40417.0,27231.0,243.0
29941,455.0,61.2,28472.0,14617.0,60.0
29943,514.0,45.1,32877.0,15296.0,44.0
29944,4243.0,40.7,34148.0,19613.0,631.0
29945,5640.0,43.3,36391.0,22457.0,964.0
30002,6054.0,42.0,68679.0,48645.0,824.0
30004,65294.0,38.4,119859.0,61267.0,2605.0
30005,39420.0,38.1,128578.0,56982.0,1652.0
30008,33637.0,32.3,51878.0,23798.0,5634.0
30009,17371.0,40.6,105890.0,55695.0,864.0
30011,15806.0,35.5,66027.0,25755.0,1825.0
30012,28591.0,34.9,47411.0,24882.0,5894.0
30013,26555.0,38.1,62854.0,30882.0,2733.0
30014,38041.0,35.6,52226.0,25340.0,6771.0
30016,55279.0,35.9,57503.0,23522.0,8315.0
30017,23415.0,39.1,97594.0,37824.0,1111.0
30019,48782.0,36.5,99604.0,35265.0,3283.0
30021,23493.0,28.5,36961.0,15122.0,7968.0
30022,68945.0,39.8,113422.0,53679.0,3541.0
30024,79000.0,38.1,113333.0,42954.0,3571.0
30025,9679.0,41.5,70677.0,32314.0,782.0
30028,27120.0,38.4,93518.0,36793.0,1826.0
30030,30608.0,38.3,86698.0,53410.0,2880.0
30032,47980.0,37.9,40485.0,22390.0,9638.0
30033,32847.0,36.6,82726.0,47621.0,3729.0
30034,48253.0,38.1,53662.0,26174.0,6779.0
30035,23223.0,35.5,43761.0,23001.0,4650.0
30038,39514.0,34.5,51862.0,26209.0,5185.0
30039,47778.0,38.0,75546.0,28706.0,4707.0
30040,72909.0,37.6,101181.0,41153.0,5245.0
30041,69117.0,39.3,112396.0,45919.0,2988.0
30043,91378.0,36.1,77443.0,31340.0,7238.0
30044,89139.0,33.5,62958.0,25062.0,10158.0
30045,43018.0,33.0,74219.0,26884.0,5188.0
30046,37338.0,33.1,52789.0,24439.0,7117.0
30047,65937.0,38.1,74521.0,30387.0,6145.0
30052,68563.0,36.7,69620.0,28075.0,5612.0
30054,12318.0,41.3,63194.0,27702.0,1380.0
30055,3432.0,41.5,67768.0,30167.0,230.0
30056,2262.0,41.1,56250.0,27302.0,267.0
30058,59751.0,34.9,54423.0,25544.0,9229.0
30060,40290.0,32.7,48506.0,23408.0,6695.0
30062,65801.0,40.3,102269.0,46288.0,3634.0
30064,49256.0,41.0,93413.0,45458.0,3046.0
30066,55937.0,40.3,91840.0,44099.0,3588.0
30067,46536.0,34.1,60281.0,40588.0,7093.0
30068,32453.0,45.2,120851.0,58647.0,1369.0
30070,426.0,39.5,15859.0,11013.0,219.0
30071,25386.0,30.4,52672.0,21600.0,6302.0
30072,730.0,48.7,55250.0,38023.0,60.0
30075,53779.0,43.8,124329.0,60156.0,2208.0
30076,46742.0,36.7,84846.0,42514.0,4910.0
30078,35601.0,38.7,71071.0,31726.0,2960.0
30079,3973.0,38.8,51318.0,24494.0,645.0
30080,57067.0,33.7,72066.0,46391.0,6041.0
30082,27840.0,38.2,76327.0,41227.0,2358.0
30083,57137.0,33.3,42570.0,20354.0,12928.0
30084,38374.0,40.4,68938.0,33401.0,4732.0
30087,39586.0,40.9,76376.0,37004.0,4042.0
30088,30132.0,35.5,49129.0,21778.0,6345.0
30092,36034.0,36.0,64349.0,41436.0,3319.0
30093,56290.0,28.6,44986.0,18389.0,11818.0
30094,33579.0,41.5,73547.0,29982.0,3034.0
30096,68691.0,35.8,57801.0,29620.0,8827.0
30097,46609.0,42.1,113314.0,54972.0,2979.0
30101,59515.0,38.0,91786.0,38018.0,4169.0
30102,42278.0,35.8,67042.0,29443.0,4984.0
30103,15787.0,39.8,48509.0,22582.0,2155.0
30104,5136.0,43.1,57692.0,25254.0,602.0
30105,1781.0,50.0,50417.0,28854.0,130.0
30106,21718.0,37.1,55924.0,26706.0,2665.0
30107,13517.0,41.3,76621.0,33195.0,1081.0
30108,7755.0,45.0,43271.0,22425.0,1232.0
30110,13835.0,37.1,49841.0,26005.0,1945.0
30113,6273.0,41.0,50172.0,22942.0,1018.0
30114,54709.0,37.7,75417.0,33773.0,5965.0
30115,42934.0,38.0,101626.0,38296.0,1613.0
30116,25169.0,36.0,57816.0,27060.0,2946.0
30117,35620.0,31.0,45969.0,23773.0,9230.0
30118,2096.0,19.7,-666666666.0,2808.0,0.0
30120,40945.0,37.4,60133.0,27639.0,6686.0
30121,24742.0,34.7,56232.0,26267.0,2819.0
30122,26015.0,33.9,54888.0,25336.0,4335.0
30124,2980.0,41.2,57853.0,26837.0,483.0
30125,24052.0,37.7,41912.0,23158.0,4942.0
30126,43486.0,36.1,83934.0,38883.0,4007.0
30127,70298.0,39.3,79993.0,33275.0,4662.0
30132,42607.0,36.5,63431.0,27591.0,3975.0
30134,43402.0,36.8,55040.0,23658.0,6089.0
30135,67710.0,37.7,76057.0,30220.0,7218.0
30137,1914.0,35.6,54375.0,26524.0,291.0
30139,3940.0,36.8,52547.0,23442.0,353.0
30141,23733.0,38.7,66217.0,28840.0,1769.0
30143,23206.0,47.9,70828.0,33834.0,2104.0
30144,56781.0,30.8,70574.0,33146.0,5423.0
30145,7655.0,45.0,65522.0,26495.0,636.0
30147,5331.0,34.2,49292.0,22157.0,940.0
30148,762.0,37.6,44886.0,13991.0,87.0
30149,2004.0,20.1,100417.0,10056.0,5.0
30152,43030.0,37.5,92805.0,42047.0,2100.0
30153,18688.0,34.4,48438.0,23139.0,3174.0
30157,48978.0,33.8,67096.0,27214.0,3303.0
30161,34159.0,41.1,42998.0,26873.0,6237.0
30164,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
30165,41536.0,36.7,53167.0,26821.0,7747.0
30168,25803.0,32.0,47788.0,21717.0,4222.0
30170,2904.0,43.1,57197.0,27541.0,398.0
30171,3282.0,44.0,68713.0,29864.0,241.0
30173,5564.0,36.7,37179.0,19355.0,1303.0
30175,5409.0,42.4,58892.0,27324.0,819.0
30176,6838.0,44.6,44073.0,23664.0,918.0
30177,1273.0,37.6,55278.0,30259.0,83.0
30178,3005.0,40.5,53306.0,25977.0,343.0
30179,18176.0,37.0,64347.0,26032.0,2637.0
30180,36888.0,36.3,69485.0,29248.0,3470.0
30182,2501.0,48.8,37325.0,23166.0,495.0
30183,6365.0,43.6,86250.0,33592.0,338.0
30184,6504.0,48.6,67066.0,31997.0,604.0
30185,4494.0,42.4,54327.0,22565.0,925.0
30187,7798.0,44.5,73630.0,34155.0,753.0
30188,64836.0,39.4,81282.0,38355.0,4458.0
30189,38809.0,40.1,88439.0,39855.0,2021.0
30204,13151.0,36.8,42074.0,20724.0,2309.0
30205,2862.0,50.8,89702.0,44756.0,139.0
30206,3789.0,39.4,72917.0,26303.0,200.0
30213,33926.0,33.1,58016.0,25111.0,4283.0
30214,29577.0,44.3,73350.0,36343.0,2218.0
30215,36879.0,41.2,95339.0,41871.0,1320.0
30216,2361.0,36.0,38329.0,18918.0,599.0
30217,9537.0,41.8,52156.0,22334.0,1237.0
30218,1868.0,47.2,61023.0,27527.0,15.0
30220,5642.0,34.1,64268.0,24743.0,471.0
30222,4089.0,41.8,32983.0,17696.0,1125.0
30223,36501.0,40.0,43659.0,22373.0,7776.0
30224,26453.0,39.1,55741.0,28948.0,2937.0
30228,44031.0,36.0,67736.0,25437.0,5647.0
30230,9882.0,37.9,40875.0,21325.0,1970.0
30233,23821.0,38.6,45489.0,27701.0,4443.0
30234,1774.0,35.3,39036.0,20359.0,490.0
30236,51199.0,33.0,53948.0,24461.0,8708.0
30238,39084.0,32.0,52390.0,20438.0,8053.0
30240,29320.0,35.8,45890.0,24960.0,6079.0
30241,25283.0,35.3,44562.0,21358.0,5662.0
30248,26317.0,35.7,74110.0,29204.0,1854.0
30250,630.0,34.8,-666666666.0,9892.0,0.0
30251,2313.0,42.5,43571.0,21803.0,767.0
30252,48203.0,36.7,86474.0,33081.0,1592.0
30253,53958.0,36.4,69537.0,31021.0,5386.0
30256,3007.0,43.0,61364.0,26043.0,370.0
30257,4336.0,44.5,47216.0,28534.0,509.0
30258,3035.0,42.6,49760.0,22523.0,409.0
30259,3219.0,44.8,72171.0,35755.0,195.0
30260,25368.0,32.4,49252.0,19014.0,3531.0
30263,59799.0,36.4,59772.0,29996.0,9378.0
30265,35096.0,39.6,88878.0,38817.0,2333.0
30268,10298.0,40.4,51865.0,25337.0,1757.0
30269,36489.0,43.4,99665.0,51255.0,2301.0
30273,15015.0,35.7,59313.0,23540.0,1424.0
30274,35861.0,33.4,42633.0,19083.0,7816.0
30275,70.0,40.4,-666666666.0,38859.0,0.0
30276,16028.0,38.5,83969.0,35442.0,1077.0
30277,23058.0,42.5,94143.0,38471.0,1422.0
30281,68456.0,35.7,60035.0,27403.0,8029.0
30284,103.0,20.4,-666666666.0,11379.0,1.0
30285,730.0,47.4,39167.0,21466.0,43.0
30286,22143.0,41.4,36469.0,22004.0,4739.0
30288,8749.0,42.0,54002.0,22476.0,1151.0
30289,52.0,27.3,78000.0,26412.0,11.0
30290,8798.0,43.7,106307.0,43505.0,377.0
30291,21639.0,31.6,43337.0,20557.0,3499.0
30292,5650.0,34.7,62647.0,25097.0,633.0
30293,2609.0,49.1,28750.0,19268.0,700.0
30294,42484.0,38.0,64044.0,26972.0,4333.0
30295,4214.0,38.1,56361.0,23681.0,580.0
30296,28169.0,35.1,57676.0,23944.0,4212.0
30297,28966.0,30.4,36480.0,15459.0,7251.0
30303,6628.0,21.8,20909.0,11236.0,1703.0
30305,24551.0,38.5,99556.0,99442.0,2305.0
30306,23973.0,35.2,108973.0,85547.0,1965.0
30307,20036.0,37.4,105912.0,71222.0,1969.0
30308,18839.0,32.6,69795.0,58866.0,3106.0
30309,26526.0,34.3,92105.0,87854.0,2289.0
30310,28664.0,34.9,34398.0,22635.0,7231.0
30311,36389.0,38.6,31512.0,23366.0,11878.0
30312,24782.0,33.1,57740.0,42424.0,6149.0
30313,11415.0,21.1,60906.0,18871.0,1720.0
30314,24974.0,25.6,28148.0,14262.0,6858.0
30315,35143.0,33.0,29287.0,22214.0,12080.0
30316,33670.0,35.5,72143.0,43505.0,4754.0
30317,13820.0,35.6,83815.0,44330.0,1579.0
30318,56109.0,30.6,52245.0,35213.0,11027.0
30319,43011.0,36.8,104435.0,75567.0,2988.0
30322,2780.0,20.0,-666666666.0,3617.0,0.0
30324,27806.0,33.3,74438.0,61288.0,3279.0
30326,6529.0,36.8,87422.0,87189.0,789.0
30327,22893.0,46.5,155219.0,119599.0,832.0
30328,38648.0,38.2,89446.0,60783.0,2213.0
30329,28383.0,30.8,58658.0,37256.0,5747.0
30331,66658.0,36.4,48347.0,27053.0,13793.0
30332,3034.0,20.2,-666666666.0,2260.0,0.0
30334,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
30336,274.0,38.5,-666666666.0,44197.0,48.0
30337,13962.0,33.7,36665.0,24666.0,4145.0
30338,35903.0,37.8,103373.0,58358.0,1877.0
30339,23960.0,33.6,83365.0,66231.0,1208.0
30340,27796.0,32.0,48793.0,24062.0,5188.0
30341,32601.0,32.4,63247.0,39045.0,5414.0
30342,30873.0,33.4,91740.0,78719.0,2331.0
30344,32690.0,34.8,43332.0,25137.0,7615.0
30345,25797.0,35.6,81044.0,48436.0,3144.0
30346,4914.0,34.3,84879.0,63216.0,57.0
30349,74590.0,34.8,51736.0,25887.0,10727.0
30350,39075.0,35.0,68476.0,50582.0,3336.0
30354,15680.0,33.1,41299.0,20916.0,4480.0
30360,15856.0,34.2,73000.0,31898.0,2867.0
30363,3773.0,26.7,58702.0,49672.0,1276.0
30401,13740.0,36.4,37837.0,18959.0,2929.0
30410,1813.0,39.9,51667.0,24865.0,322.0
30411,5333.0,38.0,40938.0,15026.0,1385.0
30412,65.0,56.6,-666666666.0,31440.0,0.0
30413,1818.0,40.7,34583.0,19235.0,358.0
30415,6765.0,42.8,53472.0,26624.0,700.0
30417,10768.0,37.9,43750.0,21291.0,2568.0
30420,988.0,44.9,32083.0,21178.0,233.0
30421,2723.0,44.9,41534.0,23930.0,501.0
30423,222.0,14.9,26042.0,8712.0,133.0
30425,1458.0,41.1,52091.0,22314.0,210.0
30426,773.0,40.3,41349.0,19119.0,93.0
30427,12571.0,35.4,49283.0,21916.0,2037.0
30428,2815.0,43.6,32409.0,16106.0,430.0
30429,168.0,40.9,-666666666.0,11004.0,63.0
30434,5331.0,36.5,27138.0,19463.0,1253.0
30436,11879.0,38.3,34129.0,20158.0,3310.0
30438,24.0,39.7,-666666666.0,20429.0,7.0
30439,10819.0,38.4,33986.0,20652.0,3243.0
30441,1689.0,41.2,38393.0,24175.0,342.0
30442,7887.0,41.7,27514.0,15138.0,2534.0
30445,3851.0,40.2,34018.0,15054.0,740.0
30446,1055.0,36.0,38690.0,18227.0,158.0
30448,80.0,41.8,83333.0,27215.0,0.0
30449,140.0,25.5,46786.0,22326.0,37.0
30450,2170.0,46.2,33631.0,15967.0,634.0
30451,42.0,59.5,-666666666.0,30414.0,8.0
30452,1576.0,44.8,43092.0,22263.0,218.0
30453,10936.0,36.1,33570.0,12639.0,2002.0
30454,866.0,45.2,34100.0,17496.0,213.0
30455,544.0,42.7,36042.0,20127.0,57.0
30456,2099.0,40.1,35691.0,17967.0,779.0
30457,5816.0,42.9,32855.0,22890.0,1388.0
30458,44329.0,24.9,40011.0,21149.0,13321.0
30460,2119.0,19.7,-666666666.0,2708.0,0.0
30461,13882.0,36.3,58468.0,29129.0,1872.0
30464,122.0,24.8,49500.0,24425.0,0.0
30467,12184.0,42.5,40688.0,22765.0,2753.0
30470,337.0,32.1,21250.0,21906.0,116.0
30471,4744.0,35.8,32912.0,17515.0,854.0
30473,2442.0,45.8,46289.0,25526.0,278.0
30474,16913.0,36.1,44101.0,28498.0,3174.0
30475,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
30477,2805.0,41.7,32422.0,18889.0,547.0
30501,31127.0,31.9,46912.0,23409.0,7575.0
30504,27202.0,31.6,54386.0,25589.0,5473.0
30506,43765.0,42.8,78642.0,37566.0,3317.0
30507,30499.0,33.2,52873.0,21254.0,4638.0
30510,8488.0,35.0,42701.0,15057.0,1250.0
30511,3874.0,33.5,47339.0,20716.0,249.0
30512,21541.0,54.5,51406.0,29721.0,2858.0
30513,12108.0,50.6,51111.0,28452.0,1368.0
30516,2221.0,42.7,40144.0,19031.0,341.0
30517,15909.0,37.0,91274.0,44390.0,1302.0
30518,53780.0,36.4,80839.0,32344.0,4862.0
30519,47685.0,36.1,88493.0,36645.0,1278.0
30520,5774.0,35.5,43594.0,18815.0,1763.0
30521,5018.0,43.4,44939.0,22089.0,696.0
30522,987.0,51.4,49653.0,30364.0,118.0
30523,12465.0,49.3,52409.0,29378.0,1363.0
30525,7730.0,48.4,40140.0,28867.0,1359.0
30527,4321.0,42.9,57722.0,26100.0,536.0
30528,25280.0,43.3,51559.0,26735.0,2873.0
30529,11358.0,34.4,49883.0,23925.0,1602.0
30530,6887.0,38.3,53518.0,23273.0,1001.0
30531,10924.0,36.9,53920.0,22875.0,2276.0
30533,27113.0,37.4,52280.0,27568.0,3886.0
30534,29530.0,42.4,64571.0,32817.0,2715.0
30535,7984.0,42.0,43244.0,23428.0,1477.0
30536,8864.0,48.0,54544.0,28726.0,1132.0
30537,1552.0,48.4,52929.0,28488.0,193.0
30538,3404.0,43.8,47489.0,25356.0,247.0
30540,19634.0,45.8,50750.0,25942.0,3659.0
30541,1498.0,61.3,46800.0,24044.0,251.0
30542,37185.0,40.4,78105.0,34336.0,2876.0
30543,4570.0,39.4,57917.0,26395.0,469.0
30545,929.0,49.2,44922.0,33132.0,78.0
30546,7199.0,58.6,50245.0,29505.0,934.0
30547,3057.0,43.9,54063.0,25424.0,381.0
30548,19796.0,42.6,90064.0,38824.0,1187.0
30549,25530.0,38.1,68236.0,29346.0,2269.0
30552,1741.0,46.1,44239.0,24465.0,361.0
30553,8009.0,45.5,53067.0,30045.0,1420.0
30554,8126.0,40.6,55238.0,24613.0,887.0
30555,2400.0,45.5,34839.0,23822.0,368.0
30557,5076.0,52.5,50663.0,23727.0,856.0
30558,5322.0,42.6,41208.0,20126.0,1109.0
30559,4740.0,51.7,41817.0,30828.0,700.0
30560,4772.0,55.9,46418.0,26875.0,635.0
30562,1326.0,44.7,33527.0,15598.0,357.0
30563,5973.0,39.4,63290.0,24052.0,445.0
30564,3844.0,35.8,53673.0,25538.0,530.0
30565,4614.0,38.8,49280.0,24886.0,434.0
30566,7710.0,33.5,55313.0,29754.0,1311.0
30567,3820.0,36.6,59196.0,28038.0,518.0
