Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count
44052,28628.0,36.7,31672.0,17337.0,9680.0
44053,18352.0,44.0,46333.0,26437.0,2793.0
44054,12811.0,42.4,54207.0,26349.0,1333.0
44055,20841.0,34.1,31756.0,15158.0,6203.0
44056,11434.0,44.0,80861.0,39983.0,186.0
44057,19732.0,41.4,50537.0,24335.0,2344.0
44060,60627.0,45.7,65811.0,33309.0,4245.0
44062,15630.0,25.3,47171.0,16162.0,2828.0
44064,1717.0,39.6,62396.0,28489.0,91.0
44065,4671.0,45.7,60345.0,31658.0,487.0
44067,20518.0,44.1,69357.0,35025.0,1184.0
44070,32668.0,45.0,59993.0,30763.0,2130.0
44072,4434.0,49.5,73702.0,49147.0,209.0
44074,11978.0,31.4,58385.0,22264.0,1587.0
44076,4956.0,30.7,40260.0,16475.0,921.0
44077,56347.0,39.2,55497.0,28377.0,7383.0
44080,115.0,43.8,71806.0,33075.0,0.0
44081,6927.0,42.6,64518.0,27258.0,556.0
44082,1271.0,42.6,39538.0,17540.0,182.0
44084,3746.0,43.3,54429.0,25175.0,380.0
44085,3208.0,47.0,46250.0,23806.0,251.0
44086,2452.0,47.2,52303.0,25006.0,273.0
44087,20047.0,40.9,68198.0,36908.0,1383.0
44089,15646.0,47.4,51656.0,27819.0,1556.0
44090,11254.0,42.4,58366.0,25566.0,879.0
44092,16535.0,43.7,46743.0,27237.0,1367.0
44093,1537.0,26.9,35433.0,20186.0,701.0
44094,35408.0,44.4,58387.0,33497.0,2028.0
44095,33509.0,43.8,50461.0,25548.0,2821.0
44099,2101.0,37.3,60332.0,18944.0,168.0
44101,688.0,17.6,-666666666.0,7172.0,0.0
44102,42793.0,34.0,25476.0,16478.0,16313.0
44103,17291.0,41.1,17616.0,13394.0,7422.0
44104,22479.0,28.0,15204.0,9807.0,12215.0
44105,38741.0,35.5,24114.0,13883.0,15291.0
44106,26837.0,28.2,24065.0,23349.0,8535.0
44107,51670.0,34.6,45064.0,28759.0,8306.0
44108,25122.0,36.9,22087.0,17983.0,10308.0
44109,41044.0,35.7,29770.0,17026.0,13528.0
44110,20185.0,39.7,20694.0,13713.0,8183.0
44111,40069.0,38.5,39097.0,22076.0,8134.0
44112,22193.0,42.8,22548.0,15082.0,8168.0
44113,19624.0,31.7,35236.0,28967.0,6322.0
44114,5714.0,32.4,23013.0,31250.0,2421.0
44115,7087.0,24.0,11230.0,13178.0,4225.0
44116,20199.0,46.3,63681.0,43636.0,1004.0
44117,10099.0,48.0,22707.0,20145.0,2589.0
44118,39721.0,34.6,56810.0,31330.0,6005.0
44119,12293.0,42.5,40833.0,25308.0,2314.0
44120,35768.0,40.5,29648.0,27127.0,9918.0
44121,33214.0,37.5,53339.0,27101.0,3826.0
44122,34893.0,45.8,74681.0,48767.0,2620.0
44123,16137.0,40.8,40682.0,24038.0,2672.0
44124,37742.0,43.6,57125.0,38086.0,2754.0
44125,28698.0,40.1,42698.0,21912.0,4106.0
44126,16571.0,42.4,53556.0,30900.0,1492.0
44127,5088.0,34.5,21424.0,11122.0,2398.0
44128,29269.0,41.9,32513.0,18221.0,6962.0
44129,28322.0,39.2,48829.0,23500.0,3213.0
44130,50401.0,43.4,48405.0,26432.0,5276.0
44131,20378.0,48.5,70609.0,34490.0,781.0
44132,15299.0,33.6,38678.0,21237.0,3158.0
44133,30335.0,44.1,69029.0,35860.0,1395.0
44134,38493.0,43.5,50215.0,25302.0,4165.0
44135,27716.0,40.3,38207.0,20534.0,6767.0
44136,25803.0,43.6,75369.0,37027.0,1696.0
44137,22903.0,40.5,36699.0,19916.0,4837.0
44138,21958.0,42.4,67269.0,31564.0,885.0
44139,24359.0,43.4,94845.0,46213.0,904.0
44140,15508.0,44.6,87942.0,45493.0,451.0
44141,13768.0,47.6,91367.0,49440.0,455.0
44142,19027.0,43.4,49366.0,23932.0,1663.0
44143,24270.0,49.3,58829.0,35688.0,1774.0
44144,21795.0,40.2,41960.0,22985.0,3440.0
44145,32513.0,45.3,76250.0,46435.0,1483.0
44146,29551.0,41.9,41996.0,23768.0,3958.0
44147,19346.0,41.8,79421.0,40168.0,1048.0
44149,18860.0,46.7,83516.0,39306.0,401.0
44201,6817.0,47.8,56187.0,26333.0,535.0
44202,19631.0,45.3,81231.0,39898.0,630.0
44203,40993.0,40.7,44001.0,22706.0,5781.0
44212,43997.0,39.0,64667.0,28994.0,2798.0
44214,1947.0,40.4,50962.0,22933.0,222.0
44215,2284.0,39.5,53412.0,27954.0,221.0
44216,10182.0,42.8,65883.0,28199.0,617.0
44217,4185.0,37.4,50205.0,20773.0,337.0
44221,29567.0,37.5,45178.0,24007.0,3532.0
44223,18099.0,44.5,58064.0,32231.0,1759.0
44224,38421.0,40.6,64700.0,33218.0,2477.0
44230,8277.0,45.5,52445.0,27736.0,445.0
44231,8464.0,39.6,48750.0,22574.0,1046.0
44233,7779.0,46.1,75222.0,36423.0,295.0
44234,4528.0,35.0,56000.0,23909.0,366.0
44235,2094.0,31.3,55179.0,18696.0,381.0
44236,25373.0,44.0,117466.0,51576.0,815.0
44240,39284.0,27.9,44177.0,25122.0,10796.0
44241,16573.0,39.5,58025.0,27530.0,1422.0
44243,4205.0,19.4,-666666666.0,3358.0,0.0
44250,1309.0,44.0,47763.0,20450.0,107.0
44251,923.0,48.6,74773.0,47579.0,4.0
44253,3387.0,46.7,84464.0,30763.0,306.0
44254,4714.0,42.6,44564.0,22503.0,756.0
44255,8678.0,41.7,54633.0,24562.0,1141.0
44256,62343.0,40.9,70977.0,33337.0,4806.0
44260,13375.0,42.6,59471.0,27037.0,1432.0
44262,4993.0,45.1,63050.0,33776.0,113.0
44264,2950.0,44.6,80000.0,38222.0,57.0
44265,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
44266,33696.0,41.3,47251.0,23647.0,5783.0
44270,8759.0,38.6,47948.0,25499.0,1064.0
44272,5000.0,39.4,59919.0,24804.0,289.0
44273,6914.0,45.1,65658.0,32103.0,330.0
44274,213.0,52.8,56111.0,30144.0,90.0
44275,3255.0,41.4,65026.0,25745.0,380.0
44276,1869.0,44.3,62917.0,25702.0,237.0
44278,17774.0,45.9,54393.0,27875.0,2199.0
44280,4437.0,47.3,74028.0,34814.0,252.0
44281,30393.0,40.4,63307.0,30555.0,2320.0
44285,88.0,36.6,-666666666.0,15141.0,0.0
44286,6120.0,49.3,84726.0,48469.0,155.0
44287,7964.0,38.1,52346.0,20631.0,1305.0
44288,3525.0,37.6,40580.0,18379.0,1015.0
44301,15719.0,33.7,35993.0,20988.0,4328.0
44302,6116.0,35.4,28265.0,17770.0,2129.0
44303,7613.0,46.4,47708.0,35308.0,1388.0
44304,5591.0,20.9,17572.0,9985.0,2085.0
44305,21726.0,37.8,37959.0,19321.0,4790.0
44306,22554.0,31.3,26773.0,14198.0,8544.0
44307,6328.0,39.0,16148.0,13763.0,2783.0
44308,666.0,41.0,9567.0,12184.0,405.0
44310,23402.0,35.3,31860.0,16870.0,5776.0
44311,9458.0,23.3,16114.0,9860.0,5032.0
44312,31769.0,43.3,46493.0,23502.0,3454.0
44313,23953.0,41.5,49975.0,33632.0,2917.0
44314,19042.0,38.9,32556.0,16913.0,4604.0
44319,22458.0,45.2,56368.0,30262.0,1604.0
44320,20666.0,39.8,31327.0,18401.0,5593.0
44321,15211.0,39.3,77037.0,41564.0,532.0
44333,18516.0,47.7,79050.0,46965.0,620.0
44401,2760.0,50.5,50703.0,26439.0,224.0
44402,3054.0,40.9,55362.0,21670.0,157.0
44403,4044.0,52.3,46223.0,26749.0,271.0
44404,1763.0,50.3,50179.0,23370.0,321.0
44405,8097.0,40.5,32154.0,18090.0,1981.0
44406,21852.0,45.2,66423.0,35719.0,1377.0
44408,10588.0,47.3,52048.0,24959.0,725.0
44410,16825.0,47.8,50895.0,30078.0,1261.0
44411,2095.0,38.7,56681.0,20701.0,544.0
44412,2659.0,42.8,57782.0,26290.0,261.0
44413,7563.0,43.0,39776.0,21985.0,1413.0
44417,1590.0,45.5,50650.0,23504.0,278.0
44418,1715.0,41.0,71488.0,25396.0,42.0
44420,15364.0,41.5,43032.0,23089.0,2784.0
44423,2881.0,36.1,50428.0,20119.0,607.0
44425,14564.0,45.8,47091.0,25038.0,1417.0
44427,1438.0,48.2,48594.0,20729.0,161.0
44428,2896.0,51.2,42465.0,24061.0,367.0
44429,2493.0,46.1,49572.0,24685.0,459.0
44430,5448.0,36.3,42961.0,18265.0,702.0
44431,4647.0,45.2,42986.0,22110.0,589.0
44432,13499.0,43.0,48112.0,20585.0,1294.0
44436,3725.0,46.6,50227.0,24172.0,381.0
44437,4140.0,42.5,48733.0,22876.0,553.0
44438,4478.0,43.9,31231.0,17739.0,1031.0
44439,49.0,8.9,-666666666.0,,49.0
44440,5107.0,43.4,57188.0,27451.0,589.0
44441,1517.0,43.5,54259.0,34001.0,78.0
44442,3790.0,51.6,49073.0,30237.0,320.0
44443,2043.0,38.9,43942.0,25538.0,387.0
44444,10062.0,44.4,43924.0,23130.0,1440.0
44445,3211.0,45.3,42295.0,24626.0,576.0
44446,20561.0,42.4,38723.0,20916.0,4086.0
44449,1109.0,42.8,55147.0,23845.0,54.0
44450,2305.0,41.5,51193.0,21848.0,128.0
44451,3068.0,48.0,53477.0,26950.0,260.0
44452,3022.0,49.2,43173.0,23552.0,327.0
44454,859.0,39.0,42050.0,23414.0,23.0
44455,1623.0,44.9,61875.0,28631.0,308.0
44460,26417.0,43.3,46201.0,24889.0,3914.0
44470,3990.0,45.9,52308.0,24821.0,330.0
44471,10940.0,41.9,37182.0,19499.0,2000.0
44473,3722.0,48.6,44430.0,26867.0,664.0
44481,10728.0,46.6,48422.0,24246.0,1268.0
44483,25646.0,41.7,38367.0,20638.0,5580.0
44484,23113.0,44.5,44981.0,27732.0,4253.0
44485,15748.0,39.0,27666.0,15451.0,5934.0
44490,870.0,34.8,35268.0,17841.0,271.0
44491,3023.0,32.5,58851.0,18796.0,334.0
44493,39.0,-666666666.0,-666666666.0,,0.0
44502,10260.0,33.3,22732.0,11751.0,3922.0
44503,970.0,44.0,9295.0,9318.0,309.0
44504,5099.0,36.2,31653.0,17721.0,1067.0
44505,19828.0,41.1,31112.0,16910.0,5489.0
44506,2145.0,43.4,17181.0,9995.0,1152.0
44507,5374.0,37.7,20197.0,11556.0,2538.0
44509,12348.0,40.2,25339.0,16229.0,4383.0
44510,2454.0,33.0,16319.0,10007.0,1287.0
44511,19040.0,44.6,39513.0,22338.0,3170.0
44512,34286.0,44.1,47072.0,28135.0,3429.0
44514,22034.0,47.3,57747.0,32015.0,1520.0
44515,27181.0,41.8,42956.0,23131.0,3456.0
44601,34796.0,40.4,37378.0,19662.0,6499.0
44606,7433.0,30.5,50329.0,18525.0,1131.0
44607,221.0,44.2,85714.0,24905.0,10.0
44608,2833.0,38.0,48472.0,23558.0,294.0
44609,4352.0,41.6,45469.0,21682.0,696.0
44610,251.0,22.7,51138.0,17538.0,0.0
44611,1657.0,47.1,50500.0,22943.0,248.0
44612,5541.0,42.7,60122.0,29027.0,338.0
44613,2298.0,41.7,40278.0,20439.0,319.0
44614,12597.0,43.1,52262.0,26086.0,1074.0
44615,11270.0,42.1,43961.0,20593.0,1994.0
44618,6770.0,40.3,53659.0,23052.0,665.0
44620,1479.0,45.2,53218.0,26698.0,186.0
44621,4498.0,40.3,43491.0,20568.0,756.0
44622,18398.0,44.0,45892.0,25230.0,2418.0
44624,5554.0,27.4,51410.0,16193.0,508.0
44625,1689.0,28.2,41193.0,17893.0,395.0
44626,3103.0,44.7,58558.0,26681.0,293.0
44627,7614.0,20.8,42022.0,12948.0,1726.0
44628,1065.0,37.9,47019.0,19835.0,202.0
44629,2749.0,34.3,45385.0,19480.0,404.0
44632,9884.0,42.4,57801.0,26940.0,685.0
44633,2778.0,31.0,52250.0,18878.0,84.0
44634,2115.0,43.7,61683.0,25476.0,123.0
44637,2905.0,39.2,45119.0,20249.0,644.0
44638,1528.0,46.2,51250.0,25485.0,99.0
44640,300.0,30.1,30625.0,11878.0,173.0
44641,20204.0,45.6,54237.0,26835.0,1086.0
44643,3269.0,43.4,50107.0,25944.0,668.0
44644,4733.0,48.1,46122.0,26445.0,701.0
44645,2471.0,44.5,65694.0,31097.0,91.0
44646,45615.0,42.3,48214.0,25966.0,6157.0
44647,18483.0,42.3,47247.0,23002.0,2667.0
44651,655.0,35.3,33194.0,20386.0,97.0
44652,27.0,-666666666.0,-666666666.0,,27.0
44653,799.0,32.6,49615.0,19609.0,112.0
44654,20135.0,28.8,47589.0,18244.0,2782.0
44656,3090.0,44.5,45000.0,22439.0,555.0
44657,10469.0,42.8,47844.0,21590.0,1522.0
44659,161.0,28.9,34688.0,18961.0,15.0
44661,217.0,34.4,30625.0,12258.0,67.0
44662,9217.0,45.8,46358.0,22654.0,662.0
44663,25075.0,41.5,41859.0,22672.0,3697.0
44666,3093.0,39.2,56575.0,24404.0,138.0
44667,14141.0,38.4,45081.0,21715.0,2451.0
44669,1269.0,50.4,66442.0,36213.0,74.0
44670,357.0,39.5,57460.0,23775.0,35.0
44671,207.0,74.2,29196.0,22910.0,12.0
44672,4707.0,48.8,33802.0,22546.0,696.0
44675,2107.0,51.5,56765.0,26686.0,180.0
44676,4820.0,39.4,58221.0,21902.0,492.0
44677,2480.0,39.1,53704.0,22964.0,187.0
44678,23.0,-666666666.0,-666666666.0,,0.0
44680,4211.0,48.6,50222.0,24459.0,474.0
44681,7689.0,30.4,51591.0,19981.0,396.0
44682,892.0,36.8,56250.0,26616.0,41.0
44683,8490.0,38.8,35208.0,17788.0,1745.0
44685,26971.0,42.3,67642.0,31933.0,1307.0
44687,155.0,67.3,-666666666.0,14684.0,0.0
44688,2988.0,45.4,43242.0,22238.0,460.0
44689,607.0,45.4,34975.0,18586.0,50.0
44690,229.0,23.9,33667.0,15972.0,0.0
44691,43476.0,40.3,46863.0,24733.0,6219.0
44693,52.0,50.0,18750.0,14219.0,26.0
44695,1733.0,46.7,52375.0,27365.0,237.0
44697,189.0,51.5,51875.0,31137.0,20.0
44699,696.0,49.3,43086.0,22142.0,103.0
44702,931.0,49.7,12550.0,16759.0,434.0
44703,8741.0,33.8,24770.0,14845.0,3202.0
44704,3695.0,34.2,23549.0,13229.0,1711.0
44705,19288.0,36.3,31585.0,15579.0,5782.0
44706,18081.0,40.4,40994.0,19830.0,3754.0
44707,8804.0,37.4,21769.0,15163.0,3303.0
44708,24982.0,43.5,44457.0,26274.0,3408.0
44709,19096.0,40.5,42780.0,25112.0,2366.0
44710,10388.0,32.7,30674.0,15442.0,3039.0
44714,8886.0,45.4,42999.0,23628.0,1573.0
44718,12115.0,47.9,73490.0,48079.0,754.0
44720,39832.0,43.5,60385.0,32500.0,2643.0
44721,13556.0,38.7,60411.0,27987.0,942.0
44730,6231.0,41.0,51235.0,22538.0,782.0
44802,886.0,43.8,57768.0,25488.0,37.0
44804,1106.0,39.5,48684.0,30118.0,83.0
44805,32347.0,39.4,45104.0,23852.0,4439.0
44807,2168.0,45.9,48451.0,23123.0,230.0
44809,254.0,59.3,57969.0,32682.0,0.0
44811,12732.0,41.0,51752.0,24549.0,1211.0
44813,7633.0,39.9,47063.0,23033.0,633.0
44814,2855.0,44.6,65867.0,28038.0,176.0
44815,608.0,48.4,37500.0,22071.0,78.0
44816,57.0,69.5,-666666666.0,31377.0,0.0
44817,1731.0,36.9,58995.0,24695.0,153.0
44818,2289.0,41.5,50605.0,24851.0,241.0
44820,17829.0,44.6,40134.0,21693.0,2902.0
44822,3009.0,44.2,53581.0,22286.0,407.0
44824,3625.0,45.3,53114.0,27554.0,170.0
44825,27.0,55.6,28750.0,11711.0,8.0
44826,1719.0,47.1,63516.0,24245.0,96.0
44827,6917.0,41.2,43209.0,22673.0,1403.0
44828,27.0,70.8,-666666666.0,28126.0,7.0
44830,18525.0,39.4,40020.0,19858.0,4195.0
44833,16997.0,42.0,38769.0,19634.0,2964.0
44836,2476.0,39.2,46250.0,22290.0,352.0
44837,4402.0,34.7,50549.0,20352.0,607.0
44838,211.0,52.6,44821.0,21607.0,23.0
44839,12646.0,45.8,54834.0,30926.0,1637.0
44840,3366.0,38.7,60406.0,23308.0,340.0
44841,614.0,30.8,58269.0,24456.0,0.0
44842,5308.0,43.7,44049.0,21372.0,859.0
44843,2371.0,41.6,53523.0,29498.0,107.0
44844,680.0,36.4,50556.0,21799.0,71.0
44846,3015.0,45.2,74052.0,33953.0,75.0
44847,3771.0,37.6,52034.0,22530.0,311.0
44849,2204.0,39.6,52895.0,21642.0,293.0
44850,6.0,-666666666.0,-666666666.0,,0.0
44851,4985.0,35.9,49087.0,21771.0,642.0
44853,1256.0,44.7,57981.0,30533.0,36.0
44854,1646.0,43.3,48370.0,23295.0,157.0
44855,1365.0,37.5,52283.0,22807.0,188.0
44856,119.0,58.8,40625.0,21939.0,6.0
44857,23486.0,40.0,46209.0,23246.0,3202.0
44859,1454.0,42.0,44583.0,17471.0,425.0
44861,49.0,33.1,44500.0,29100.0,10.0
44864,3517.0,40.2,49044.0,20947.0,267.0
44865,3750.0,38.2,48214.0,21656.0,609.0
44866,2337.0,41.2,51208.0,17472.0,812.0
44867,2574.0,42.1,57443.0,27319.0,134.0
44870,41125.0,40.9,41449.0,24780.0,6623.0
44874,397.0,30.8,33958.0,12579.0,133.0
44875,13668.0,42.5,43908.0,23700.0,1549.0
44878,2873.0,40.6,53313.0,23513.0,348.0
44880,3123.0,39.3,46295.0,19226.0,362.0
44881,11.0,-666666666.0,-666666666.0,,0.0
44882,2717.0,44.9,57917.0,31456.0,136.0
44883,29271.0,39.5,43647.0,22841.0,4467.0
44887,1239.0,43.1,79417.0,28650.0,54.0
44889,6630.0,44.8,65193.0,27777.0,459.0
44890,11384.0,36.6,50156.0,21309.0,2134.0
44901,2546.0,31.7,-666666666.0,963.0,0.0
44902,5132.0,37.6,25964.0,12946.0,1491.0
44903,24934.0,42.4,41011.0,22408.0,4711.0
44904,13881.0,42.2,56263.0,28046.0,1131.0
44905,13984.0,38.9,42672.0,17550.0,2050.0
44906,17179.0,44.4,36826.0,22184.0,3327.0
44907,14359.0,41.1,37226.0,22665.0,2619.0
45001,564.0,39.1,37417.0,16637.0,126.0
45002,13557.0,35.5,63242.0,27209.0,2252.0
45003,598.0,46.5,46875.0,25432.0,43.0
45005,30432.0,40.6,54801.0,24828.0,3249.0
45011,68750.0,35.2,61300.0,26923.0,10823.0
45013,53539.0,41.4,52161.0,25516.0,6220.0
45014,44297.0,38.3,55971.0,28511.0,3642.0
45015,12064.0,35.5,40428.0,20199.0,2262.0
45030,17939.0,38.8,61160.0,27713.0,1080.0
45032,361.0,34.3,54063.0,24056.0,22.0
45033,385.0,23.7,49167.0,19089.0,51.0
45034,977.0,35.2,89336.0,31418.0,0.0
45036,38853.0,36.6,71229.0,27148.0,2249.0
45039,23404.0,35.5,78707.0,36878.0,1109.0
45040,52052.0,37.0,86869.0,39073.0,1624.0
45041,103.0,19.1,-666666666.0,14560.0,0.0
45042,26643.0,43.6,48929.0,26241.0,3503.0
45044,52769.0,34.7,47484.0,23589.0,9955.0
45050,9222.0,34.9,65694.0,27566.0,797.0
45051,177.0,80.5,-666666666.0,6147.0,39.0
45052,4310.0,47.1,76346.0,34532.0,453.0
45053,3123.0,46.2,73576.0,31555.0,161.0
45054,2256.0,44.3,68750.0,36603.0,397.0
45056,27400.0,21.6,39928.0,19951.0,7133.0
45062,677.0,44.0,41591.0,21954.0,47.0
45064,3016.0,44.1,55947.0,23628.0,210.0
45065,5366.0,34.2,43704.0,26782.0,482.0
45066,24150.0,40.0,92171.0,39069.0,843.0
45067,14124.0,32.5,59664.0,24212.0,1591.0
45068,10659.0,42.5,71140.0,34215.0,628.0
45069,50095.0,38.3,83904.0,38040.0,2661.0
45070,192.0,41.4,42750.0,19879.0,17.0
45101,2381.0,40.9,27835.0,18981.0,852.0
45102,22585.0,36.3,55460.0,25581.0,2258.0
45103,33225.0,35.9,56318.0,26196.0,4025.0
45106,12631.0,40.8,47188.0,20910.0,1541.0
45107,9033.0,38.5,50141.0,23466.0,998.0
45111,309.0,54.3,65682.0,29555.0,46.0
45112,43.0,61.8,22083.0,12702.0,9.0
45113,3508.0,42.9,54767.0,30404.0,197.0
45115,122.0,50.3,82411.0,69007.0,9.0
45118,3604.0,43.2,50199.0,21450.0,287.0
45120,2975.0,42.9,40804.0,21851.0,409.0
45121,9468.0,39.8,42591.0,20909.0,1473.0
45122,10940.0,38.6,53257.0,22270.0,1509.0
45123,8560.0,41.6,34045.0,16934.0,2238.0
45130,3679.0,43.4,58304.0,22979.0,239.0
45131,281.0,45.9,21250.0,14153.0,111.0
45132,255.0,33.5,32188.0,14033.0,101.0
45133,23239.0,41.9,39838.0,19833.0,4726.0
45135,4726.0,35.7,46520.0,21602.0,583.0
45140,53720.0,39.2,83184.0,38910.0,2783.0
45142,4304.0,33.6,48674.0,18354.0,379.0
45144,4880.0,41.6,34010.0,18479.0,1238.0
45145,0.0,-666666666.0,-666666666.0,-666666666.0,0.0
45146,1511.0,42.7,63333.0,23789.0,179.0
45147,170.0,38.8,51506.0,31831.0,0.0
45148,1523.0,37.6,53750.0,20902.0,183.0
45150,31825.0,41.7,58433.0,28129.0,3309.0
45152,11189.0,42.3,68935.0,32306.0,796.0
45153,1898.0,40.2,66071.0,27772.0,222.0
45154,9214.0,37.3,42344.0,23526.0,1404.0
45155,307.0,37.5,27250.0,16243.0,81.0
45156,92.0,40.3,31042.0,20825.0,11.0
45157,9831.0,43.1,56637.0,27109.0,1530.0
45158,388.0,30.5,54000.0,19230.0,39.0
45159,3386.0,34.7,46359.0,17494.0,669.0
45160,840.0,38.6,22083.0,16954.0,303.0
45162,2454.0,44.5,56490.0,26074.0,192.0
45164,290.0,31.0,46000.0,16412.0,88.0
45166,170.0,59.1,55341.0,16048.0,0.0
45167,3572.0,49.7,41406.0,22229.0,568.0
45168,1541.0,36.5,53152.0,23740.0,90.0
45169,4958.0,36.1,44273.0,19725.0,1183.0
45171,6362.0,41.1,45333.0,24484.0,940.0
45172,154.0,47.2,73750.0,28314.0,20.0
45174,2258.0,41.6,116786.0,57249.0,82.0
45176,9011.0,39.1,54003.0,21191.0,1227.0
45177,21950.0,40.7,44211.0,24539.0,3788.0
45202,13259.0,33.3,47500.0,43488.0,4101.0
45203,2239.0,32.6,10169.0,15797.0,1339.0
45204,7167.0,28.1,28047.0,15513.0,3026.0
45205,19439.0,30.4,28638.0,13516.0,8048.0
45206,10428.0,37.6,26958.0,34792.0,3419.0
45207,7515.0,22.4,23399.0,14076.0,2492.0
45208,18844.0,34.9,74529.0,56568.0,1355.0
45209,9458.0,31.0,52193.0,44328.0,962.0
45211,37317.0,35.7,39409.0,22571.0,8234.0
45212,21993.0,35.1,37018.0,23486.0,4393.0
45213,12352.0,38.2,49344.0,27188.0,2383.0
45214,7875.0,30.9,16330.0,12816.0,4042.0
45215,30578.0,38.9,44946.0,27785.0,5301.0
45216,9649.0,39.0,29087.0,19149.0,2483.0
45217,6675.0,37.3,37317.0,22354.0,1270.0
45218,3818.0,40.4,56285.0,27977.0,273.0
45219,18214.0,21.4,22729.0,12671.0,7668.0
45220,14934.0,28.8,33637.0,32349.0,4221.0
45223,12226.0,31.1,26014.0,20719.0,5552.0
45224,20049.0,45.8,43722.0,25521.0,3004.0
45225,8783.0,26.3,13956.0,9354.0,5182.0
45226,5224.0,34.0,66944.0,50744.0,630.0
45227,17999.0,38.6,48264.0,33108.0,3244.0
45229,12744.0,38.0,19391.0,18346.0,5617.0
45230,26622.0,41.5,66782.0,37572.0,2418.0
45231,40703.0,38.4,43871.0,23605.0,7484.0
45232,6342.0,22.7,12073.0,9232.0,3868.0
45233,15581.0,42.1,74136.0,32751.0,1126.0
45236,24246.0,42.4,53063.0,33663.0,2343.0
45237,20090.0,41.3,32848.0,23307.0,4754.0
45238,46053.0,35.2,46311.0,23899.0,7350.0
45239,27579.0,37.5,48228.0,26757.0,3757.0
45240,27438.0,37.0,50670.0,23398.0,4492.0
45241,22853.0,46.0,69822.0,41506.0,1692.0
45242,22157.0,45.2,76564.0,48941.0,957.0
45243,14634.0,43.8,105263.0,69411.0,506.0
45244,29177.0,38.6,89101.0,40471.0,1797.0
45245,18903.0,40.2,64583.0,33369.0,1112.0
45246,14903.0,37.8,49277.0,26267.0,3279.0
45247,22331.0,45.1,70244.0,35456.0,1358.0
45248,25230.0,42.6,66961.0,31786.0,1531.0
45249,13372.0,40.6,78290.0,47898.0,1339.0
45251,21951.0,37.1,56616.0,24199.0,2450.0
45252,4820.0,50.2,85486.0,42192.0,96.0
45255,21419.0,42.7,68210.0,35787.0,1853.0
45301,132.0,64.1,43208.0,20760.0,0.0
45302,4216.0,33.8,70302.0,27113.0,145.0
45303,2085.0,40.2,41898.0,20571.0,388.0
45304,7607.0,40.2,50000.0,23342.0,836.0
45305,11144.0,37.4,77870.0,33049.0,1231.0
45306,2502.0,37.8,54052.0,26193.0,164.0
45307,316.0,28.7,34375.0,14139.0,72.0
45308,4164.0,38.7,50907.0,23591.0,558.0
45309,12599.0,45.7,46011.0,27105.0,977.0
45310,216.0,46.0,47250.0,25308.0,5.0
45311,6305.0,47.3,50966.0,25651.0,960.0
45312,1546.0,39.9,54844.0,21965.0,190.0
45314,5968.0,21.6,54468.0,19036.0,626.0
45315,4249.0,47.7,81620.0,39911.0,113.0
45316,127.0,44.3,37250.0,18928.0,16.0
45317,860.0,41.5,73750.0,28050.0,52.0
45318,5730.0,39.9,51197.0,25417.0,781.0
45319,391.0,37.5,44821.0,28348.0,36.0
45320,15219.0,38.6,45758.0,22789.0,1908.0
45321,1056.0,40.5,52647.0,24119.0,182.0
45322,21563.0,41.1,50863.0,25455.0,1979.0
45323,5439.0,47.0,55607.0,30654.0,399.0
45324,40104.0,31.9,44104.0,23445.0,9128.0
45325,2418.0,43.3,64821.0,27756.0,236.0
45326,944.0,40.5,53713.0,24425.0,23.0
45327,9289.0,43.1,61212.0,30550.0,948.0
45328,591.0,33.5,44063.0,15778.0,140.0
45330,810.0,44.2,49500.0,21500.0,73.0
45331,22289.0,45.0,36713.0,22610.0,3333.0
45332,664.0,25.9,30469.0,16493.0,221.0
45333,1196.0,38.6,62039.0,25641.0,77.0
45334,2286.0,37.9,50147.0,22596.0,251.0
45335,6589.0,39.7,52376.0,24470.0,557.0
45336,184.0,32.2,58125.0,20214.0,27.0
45337,1569.0,48.8,61827.0,27642.0,147.0
45338,4870.0,44.6,53065.0,25558.0,419.0
45339,1490.0,47.9,44583.0,22101.0,235.0
45340,533.0,50.6,57404.0,27102.0,21.0
45341,3507.0,46.0,41738.0,21853.0,591.0
45342,36569.0,39.1,52094.0,27927.0,4942.0
45344,16925.0,38.8,46497.0,22331.0,2447.0
45345,5868.0,40.0,41016.0,20928.0,811.0
45346,2286.0,33.5,55060.0,21869.0,252.0
45347,4704.0,39.8,50407.0,22094.0,803.0
45348,836.0,35.0,42083.0,20902.0,175.0
45349,477.0,34.2,55104.0,19982.0,16.0
45350,131.0,30.9,67188.0,24880.0,9.0
45351,219.0,43.1,54167.0,27967.0,9.0
45352,181.0,45.3,37250.0,15035.0,32.0
45353,208.0,51.2,42303.0,18456.0,19.0
45354,574.0,47.3,41250.0,23693.0,6.0
45356,25504.0,39.5,41045.0,21374.0,4823.0
45358,438.0,36.5,39464.0,20255.0,31.0
45359,1883.0,37.7,45682.0,20615.0,175.0
45360,513.0,30.3,33913.0,16327.0,63.0
45361,275.0,33.1,36250.0,16240.0,59.0
45362,1384.0,34.7,50272.0,20297.0,108.0
45363,1824.0,31.3,67250.0,26611.0,50.0
45365,30150.0,40.6,45931.0,25308.0,4310.0
45368,4674.0,40.7,50854.0,24056.0,523.0
